ANO,IBGE7,NOME,IDEB_AF,POP_TOT
2015,5211602,Ivolândia,5.9,2601
2015,5211701,Jandaia,4.8,6272
2015,5211800,Jaraguá,5.1,46790
2015,5211909,Jataí,5,95998
2015,5212006,Jaupaci,5.8,3024
2015,5212055,Jesúpolis,5.3,2444
2015,5212105,Joviânia,5.6,7422
2015,5212204,Jussara,5.6,19346
2015,5212253,Lagoa Santa,5.6,1435
2015,5212303,Leopoldo de Bulhões,5,8167
2015,5212501,Luziânia,4.7,194039
2015,5212600,Mairipotaba,5,2432
2015,5212709,Mambaí,5,7945
2015,5212808,Mara Rosa,5.5,10414
2015,5212907,Marzagão,4.6,2198
2015,5212956,Matrinchã,5,4500
2015,5213004,Maurilândia,4.2,12956
2015,5213053,Mimoso de Goiás,4.3,2715
2015,5213087,Minaçu,4.9,31031
2015,5213103,Mineiros,5,60464
2015,5213400,Moiporá,,1704
2015,5213509,Monte Alegre de Goiás,4.6,8319
2015,5213707,Montes Claros de Goiás,,8224
2015,5213756,Montividiu,4.4,12101
2015,5213772,Montividiu do Norte,4.6,4387
2015,5213806,Morrinhos,4.3,44607
2015,5213855,Morro Agudo de Goiás,4.7,2369
2015,5213905,Mossâmedes,5.4,4817
2015,5214002,Mozarlândia,4.6,14752
2015,5214051,Mundo Novo,4.7,5914
2015,5214101,Mutunópolis,4.9,3917
2015,5214408,Nazário,4.3,8641
2015,5214507,Nerópolis,4.8,27341
2015,5214606,Niquelândia,4.9,45243
2015,5214705,Nova América,5.3,2358
2015,5214804,Nova Aurora,4.2,2181
2015,5214838,Nova Crixás,4.5,12653
2015,5214861,Nova Glória,5.1,8575
2015,5214879,Nova Iguaçu de Goiás,4.9,2944
2015,5214903,Nova Roma,4.8,3470
2015,5215009,Nova Veneza,5.1,9105
2015,5215207,Novo Brasil,4.6,3341
2015,5215231,Novo Gama,3.8,106677
2015,5215256,Novo Planalto,4.6,4298
2015,5215306,Orizona,5.3,15254
2015,5215405,Ouro Verde de Goiás,4.8,4016
2015,5215504,Ouvidor,4.5,6142
2015,5215603,Padre Bernardo,4.2,31129
2015,5215652,Palestina de Goiás,5,3499
2015,5215702,Palmeiras de Goiás,4.8,26393
2015,5215801,Palmelo,4.2,2416
2015,5215900,Palminópolis,5.3,3661
2015,5216007,Panamá,5,2722
2015,5216304,Paranaiguara,5.4,9760
2015,5216403,Paraúna,4.9,11199
2015,5216452,Perolândia,5.2,3105
2015,5216809,Petrolina de Goiás,4.2,10547
2015,5216908,Pilar de Goiás,4.1,2614
2015,5217104,Piracanjuba,4.5,24772
2015,5217203,Piranhas,4.8,11164
2015,5217302,Pirenópolis,4.9,24444
2015,5217401,Pires do Rio,4.5,30703
2015,5217609,Planaltina,4,87474
2015,5217708,Pontalina,5.3,17873
2015,5218003,Porangatu,4.9,44798
2015,5218052,Porteirão,3.8,3670
2015,5218102,Portelândia,4.8,4015
2015,5218300,Posse,5,34663
2015,5218391,Professor Jamil,5.1,3380
2015,5218508,Quirinópolis,5.2,47377
2015,5218607,Rialma,4.8,10969
2015,5218706,Rianápolis,4.8,4788
2015,5218789,Rio Quente,4.9,3931
2015,5218805,Rio Verde,5.2,207296
2015,5218904,Rubiataba,5.7,19832
2015,5219001,Sanclerlândia,5.6,7783
2015,5219100,Santa Bárbara de Goiás,4.6,6259
2015,5219209,Santa Cruz de Goiás,4.6,3095
2015,5219258,Santa Fé de Goiás,4.1,5194
2015,5219308,Santa Helena de Goiás,4.7,38378
2015,5219357,Santa Isabel,5.7,3836
2015,5219407,Santa Rita do Araguaia,4.9,7916
2015,5219456,Santa Rita do Novo Destino,5.3,3331
2015,5219506,Santa Rosa de Goiás,5.1,2722
2015,5219605,Santa Tereza de Goiás,5,3814
2015,5219704,Santa Terezinha de Goiás,5,9876
2015,5219712,Santo Antônio da Barra,4.8,4714
2015,5219738,Santo Antônio de Goiás,3.9,5527
2015,5219753,Santo Antônio do Descoberto,3.7,69988
2015,5219803,São Domingos,4.8,12307
2015,5219902,São Francisco de Goiás,5.8,6341
2015,5220009,São João d&apos;Aliança,4.7,12070
2015,5220058,São João da Paraúna,4.7,1597
2015,5220108,São Luís de Montes Belos,4.9,32491
2015,5220157,São Luíz do Norte,4.6,4980
2015,5220207,São Miguel do Araguaia,4.9,22728
2015,5220264,São Miguel do Passa Quatro,4.9,3987
2015,5220280,São Patrício,5.4,2062
2015,5220405,São Simão,4.5,19110
2015,5220454,Senador Canedo,4.3,100367
2015,5220504,Serranópolis,5.8,8147
2015,5220603,Silvânia,4.8,20233
2015,5220686,Simolândia,5.1,6834
2015,5220702,Sítio d&apos;Abadia,,2970
2015,5221007,Taquaral de Goiás,4.5,3626
2015,5221080,Teresina de Goiás,4.3,3290
2015,5221197,Terezópolis de Goiás,4.1,7389
2015,5221304,Três Ranchos,5.9,2898
2015,5221403,Trindade,4.5,117454
2015,5221452,Trombas,4.5,3562
2015,5221502,Turvânia,5.5,4857
2015,5221551,Turvelândia,4.7,4904
2015,5221577,Uirapuru,4.3,2973
2015,5221601,Uruaçu,4.8,39483
2015,5221700,Uruana,5.3,14190
2015,5221809,Urutaí,5.4,3153
2015,5221858,Valparaíso de Goiás,4.1,153255
2015,5221908,Varjão,4.7,3827
2015,5222005,Vianópolis,5.4,13456
2015,5222054,Vicentinópolis,5.6,8171
2015,5222203,Vila Boa,4.3,5495
2015,5222302,Vila Propício,5.4,5578
2015,5300108,Brasília,4,2914830
2016,1100015,Alta Floresta D&apos;Oeste,,25506
2016,1100023,Ariquemes,,105896
2016,1100031,Cabixi,,6289
2016,1100049,Cacoal,,87877
2016,1100056,Cerejeiras,,17959
2016,1100064,Colorado do Oeste,,18639
2016,1100072,Corumbiara,,8749
2016,1100080,Costa Marques,,17031
2016,1100098,Espigão D&apos;Oeste,,32712
2016,1100106,Guajará-Mirim,,47048
2016,1100114,Jaru,,55806
2016,1100122,Ji-Paraná,,131560
2016,1100130,Machadinho D&apos;Oeste,,37899
2016,1100148,Nova Brasilândia D&apos;Oeste,,21670
2016,1100155,Ouro Preto do Oeste,,39840
2016,1100189,Pimenta Bueno,,37786
2016,1100205,Porto Velho,,511219
2016,1100254,Presidente Médici,,22337
2016,1100262,Rio Crespo,,3790
2016,1100288,Rolim de Moura,,56664
2016,1100296,Santa Luzia D&apos;Oeste,,8362
2016,1100304,Vilhena,,93745
2016,1100320,São Miguel do Guaporé,,24059
2016,1100338,Nova Mamoré,,28255
2016,1100346,Alvorada D&apos;Oeste,,16902
2016,1100379,Alto Alegre dos Parecis,,13993
2016,1100403,Alto Paraíso,,20569
2016,1100452,Buritis,,38450
2016,1100502,Novo Horizonte do Oeste,,10161
2016,1100601,Cacaulândia,,6414
2016,1100700,Campo Novo de Rondônia,,14354
2016,1100809,Candeias do Jamari,,24719
2016,1100908,Castanheiras,,3583
2016,1100924,Chupinguaia,,10364
2016,1100940,Cujubim,,21720
2016,1101005,Governador Jorge Teixeira,,9933
2016,1101104,Itapuã do Oeste,,10155
2016,1101203,Ministro Andreazza,,10786
2016,1101302,Mirante da Serra,,12308
2016,1101401,Monte Negro,,16032
2016,1101435,Nova União,,7796
2016,1101450,Parecis,,5802
2016,1101468,Pimenteiras do Oeste,,2417
2016,1101476,Primavera de Rondônia,,3456
2016,1101484,São Felipe D&apos;Oeste,,6048
2016,1101492,São Francisco do Guaporé,,19353
2016,1101500,Seringueiras,,12617
2016,1101559,Teixeirópolis,,4966
2016,1101609,Theobroma,,11348
2016,1101708,Urupá,,13198
2016,1101757,Vale do Anari,,10999
2016,1101807,Vale do Paraíso,,8138
2016,1200013,Acrelândia,,14120
2016,1200054,Assis Brasil,,6863
2016,1200104,Brasiléia,,24311
2016,1200138,Bujari,,9503
2016,1200179,Capixaba,,10820
2016,1200203,Cruzeiro do Sul,,82075
2016,1200252,Epitaciolândia,,17038
2016,1200302,Feijó,,32372
2016,1200328,Jordão,,7685
2016,1200336,Mâncio Lima,,17545
2016,1200344,Manoel Urbano,,8765
2016,1200351,Marechal Thaumaturgo,,17401
2016,1200385,Plácido de Castro,,18336
2016,1200393,Porto Walter,,11059
2016,1200401,Rio Branco,,377057
2016,1200427,Rodrigues Alves,,17464
2016,1200435,Santa Rosa do Purus,,6021
2016,1200450,Senador Guiomard,,21369
2016,1200500,Sena Madureira,,42451
2016,1200609,Tarauacá,,39427
2016,1200708,Xapuri,,17894
2016,1200807,Porto Acre,,17111
2016,1300029,Alvarães,,15729
2016,1300060,Amaturá,,11047
2016,1300086,Anamã,,12653
2016,1300102,Anori,,19749
2016,1300144,Apuí,,21031
2016,1300201,Atalaia do Norte,,18599
2016,1300300,Autazes,,37752
2016,1300409,Barcelos,,27589
2016,1300508,Barreirinha,,31105
2016,1300607,Benjamin Constant,,40417
2016,1300631,Beruri,,18579
2016,1300680,Boa Vista do Ramos,,18080
2016,1300706,Boca do Acre,,33840
2016,1300805,Borba,,39885
2016,1300839,Caapiranga,,12622
2016,1300904,Canutama,,15312
2016,1301001,Carauari,,28111
2016,1301100,Careiro,,36922
2016,1301159,Careiro da Várzea,,28592
2016,1301209,Coari,,83929
2016,1301308,Codajás,,27303
2016,1301407,Eirunepé,,34461
2016,1301506,Envira,,19143
2016,1301605,Fonte Boa,,20199
2016,1301654,Guajará,,16085
2016,1301704,Humaitá,,52354
2016,1301803,Ipixuna,,27587
2016,1301852,Iranduba,,46703
2016,1301902,Itacoatiara,,98503
2016,1301951,Itamarati,,8153
2016,1302009,Itapiranga,,9040
2016,1302108,Japurá,,4660
2016,1302207,Juruá,,13581
2016,1302306,Jutaí,,16200
2016,1302405,Lábrea,,44071
2016,1302504,Manacapuru,,95330
2016,1302553,Manaquiri,,29327
2016,1302603,Manaus,,2094391
2016,1302702,Manicoré,,53890
2016,1302801,Maraã,,18477
2016,1302900,Maués,,61110
2016,1303007,Nhamundá,,20633
2016,1303106,Nova Olinda do Norte,,35800
2016,1303205,Novo Airão,,18133
2016,1303304,Novo Aripuanã,,24718
2016,1303403,Parintins,,112716
2016,1303502,Pauini,,19488
2016,1303536,Presidente Figueiredo,,33703
2016,1303569,Rio Preto da Eva,,31274
2016,1303601,Santa Isabel do Rio Negro,,23092
2016,1303700,Santo Antônio do Içá,,23378
2016,1303809,São Gabriel da Cachoeira,,43831
2016,1303908,São Paulo de Olivença,,37300
2016,1303957,São Sebastião do Uatumã,,13105
2016,1304005,Silves,,9147
2016,1304062,Tabatinga,,62346
2016,1304104,Tapauá,,18039
2016,1304203,Tefé,,62230
2016,1304237,Tonantins,,18632
2016,1304260,Uarini,,13276
2016,1304302,Urucará,,17065
2016,1304401,Urucurituba,,21650
2016,1400027,Amajari,,11285
2016,1400050,Alto Alegre,,16053
2016,1400100,Boa Vista,,326419
2016,1400159,Bonfim,,11843
2016,1400175,Cantá,,16516
2016,1400209,Caracaraí,,20537
2016,1400233,Caroebe,,9331
2016,1400282,Iracema,,10592
2016,1400308,Mucajaí,,16618
2016,1400407,Normandia,,10339
2016,1400456,Pacaraima,,12144
2016,1400472,Rorainópolis,,27756
2016,1400506,São João da Baliza,,7629
2016,1400605,São Luiz,,7503
2016,1400704,Uiramutã,,9664
2016,1500107,Abaetetuba,,151934
2016,1500131,Abel Figueiredo,,7179
2016,1500206,Acará,,54080
2016,1500305,Afuá,,37778
2016,1500347,Água Azul do Norte,,26497
2016,1500404,Alenquer,,54960
2016,1500503,Almeirim,,33282
2016,1500602,Altamira,,109938
2016,1500701,Anajás,,28012
2016,1500800,Ananindeua,,510834
2016,1500859,Anapu,,26271
2016,1500909,Augusto Corrêa,,44227
2016,1500958,Aurora do Pará,,29991
2016,1501006,Aveiro,,15950
2016,1501105,Bagre,,29065
2016,1501204,Baião,,44956
2016,1501253,Bannach,,3233
2016,1501303,Barcarena,,118537
2016,1501402,Belém,,1446042
2016,1501451,Belterra,,17145
2016,1501501,Benevides,,59836
2016,1501576,Bom Jesus do Tocantins,,16375
2016,1501600,Bonito,,15563
2016,1501709,Bragança,,122881
2016,1501725,Brasil Novo,,14834
2016,1501758,Brejo Grande do Araguaia,,7206
2016,1501782,Breu Branco,,62737
2016,1501808,Breves,,99080
2016,1501907,Bujaru,,28016
2016,1501956,Cachoeira do Piriá,,32139
2016,1502004,Cachoeira do Arari,,22786
2016,1502103,Cametá,,132515
2016,1502152,Canaã dos Carajás,,34853
2016,1502202,Capanema,,66759
2016,1502301,Capitão Poço,,52768
2016,1502400,Castanhal,,192571
2016,1502509,Chaves,,22821
2016,1502608,Colares,,11721
2016,1502707,Conceição do Araguaia,,46485
2016,1502756,Concórdia do Pará,,31884
2016,1502764,Cumaru do Norte,,12765
2016,1502772,Curionópolis,,17578
2016,1502806,Curralinho,,32881
2016,1502855,Curuá,,13783
2016,1502905,Curuçá,,38391
2016,1502939,Dom Eliseu,,57251
2016,1502954,Eldorado dos Carajás,,32780
2016,1503002,Faro,,7168
2016,1503044,Floresta do Araguaia,,19508
2016,1503077,Garrafão do Norte,,25345
2016,1503093,Goianésia do Pará,,38677
2016,1503101,Gurupá,,32049
2016,1503200,Igarapé-Açu,,37547
2016,1503309,Igarapé-Miri,,60675
2016,1503408,Inhangapi,,11224
2016,1503457,Ipixuna do Pará,,60433
2016,1503507,Irituia,,31664
2016,1503606,Itaituba,,98485
2016,1503705,Itupiranga,,51806
2016,1503754,Jacareacanga,,8852
2016,1503804,Jacundá,,56781
2016,1503903,Juruti,,55179
2016,1504000,Limoeiro do Ajuru,,27760
2016,1504059,Mãe do Rio,,29112
2016,1504109,Magalhães Barata,,8298
2016,1504208,Marabá,,266932
2016,1504307,Maracanã,,28668
2016,1504406,Marapanim,,27471
2016,1504422,Marituba,,125435
2016,1504455,Medicilândia,,30315
2016,1504505,Melgaço,,26652
2016,1504604,Mocajuba,,29846
2016,1504703,Moju,,78629
2016,1504752,Mojuí dos Campos,,15548
2016,1504802,Monte Alegre,,56391
2016,1504901,Muaná,,38616
2016,1504950,Nova Esperança do Piriá,,20727
2016,1504976,Nova Ipixuna,,16032
2016,1505007,Nova Timboteua,,14791
2016,1505031,Novo Progresso,,25102
2016,1505064,Novo Repartimento,,72347
2016,1505106,Óbidos,,50596
2016,1505205,Oeiras do Pará,,31257
2016,1505304,Oriximiná,,70071
2016,1505403,Ourém,,17237
2016,1505437,Ourilândia do Norte,,31359
2016,1505486,Pacajá,,45596
2016,1505494,Palestina do Pará,,7404
2016,1505502,Paragominas,,108547
2016,1505536,Parauapebas,,196259
2016,1505551,Pau D&apos;Arco,,5436
2016,1505601,Peixe-Boi,,7867
2016,1505635,Piçarra,,12653
2016,1505650,Placas,,29336
2016,1505700,Ponta de Pedras,,29700
2016,1505809,Portel,,59322
2016,1505908,Porto de Moz,,39246
2016,1506005,Prainha,,29132
2016,1506104,Primavera,,10510
2016,1506112,Quatipuru,,13142
2016,1506138,Redenção,,81647
2016,1506161,Rio Maria,,17721
2016,1506187,Rondon do Pará,,50460
2016,1506195,Rurópolis,,47971
2016,1506203,Salinópolis,,39328
2016,1506302,Salvaterra,,22740
2016,1506351,Santa Bárbara do Pará,,20077
2016,1506401,Santa Cruz do Arari,,9635
2016,1506500,Santa Isabel do Pará,,67686
2016,1506559,Santa Luzia do Pará,,19348
2016,1506583,Santa Maria das Barreiras,,20396
2016,1506609,Santa Maria do Pará,,24059
2016,1506708,Santana do Araguaia,,68934
2016,1506807,Santarém,,294447
2016,1506906,Santarém Novo,,6482
2016,1507003,Santo Antônio do Tauá,,30129
2016,1507102,São Caetano de Odivelas,,17492
2016,1507151,São Domingos do Araguaia,,24659
2016,1507201,São Domingos do Capim,,30987
2016,1507300,São Félix do Xingu,,120580
2016,1507409,São Francisco do Pará,,15418
2016,1507458,São Geraldo do Araguaia,,24394
2016,1507466,São João da Ponta,,5884
2016,1507474,São João de Pirabas,,22207
2016,1507508,São João do Araguaia,,13569
2016,1507607,São Miguel do Guamá,,56667
2016,1507706,São Sebastião da Boa Vista,,25540
2016,1507755,Sapucaia,,5678
2016,1507805,Senador José Porfírio,,11587
2016,1507904,Soure,,24488
2016,1507953,Tailândia,,100300
2016,1507961,Terra Alta,,11262
2016,1507979,Terra Santa,,18105
2016,1508001,Tomé-Açu,,61095
2016,1508035,Tracuateua,,29793
2016,1508050,Trairão,,18280
2016,1508084,Tucumã,,37920
2016,1508100,Tucuruí,,108885
2016,1508126,Ulianópolis,,55739
2016,1508159,Uruará,,44370
2016,1508209,Vigia,,51705
2016,1508308,Viseu,,59401
2016,1508357,Vitória do Xingu,,14566
2016,1508407,Xinguara,,43188
2016,1600055,Serra do Navio,,5025
2016,1600105,Amapá,,8690
2016,1600154,Pedra Branca do Amapari,,14560
2016,1600204,Calçoene,,10345
2016,1600212,Cutias,,5523
2016,1600238,Ferreira Gomes,,7087
2016,1600253,Itaubal,,5061
2016,1600279,Laranjal do Jari,,46639
2016,1600303,Macapá,,465495
2016,1600402,Mazagão,,19981
2016,1600501,Oiapoque,,24892
2016,1600535,Porto Grande,,20143
2016,1600550,Pracuúba,,4655
2016,1600600,Santana,,113854
2016,1600709,Tartarugalzinho,,15665
2016,1600808,Vitória do Jari,,14680
2016,1700251,Abreulândia,,2555
2016,1700301,Aguiarnópolis,,6307
2016,1700350,Aliança do Tocantins,,5565
2016,1700400,Almas,,7340
2016,1700707,Alvorada,,8526
2016,1701002,Ananás,,9798
2016,1701051,Angico,,3401
2016,1701101,Aparecida do Rio Negro,,4672
2016,1701309,Aragominas,,5887
2016,1701903,Araguacema,,6934
2016,1702000,Araguaçu,,8734
2016,1702109,Araguaína,,173112
2016,1702158,Araguanã,,5581
2016,1702208,Araguatins,,34810
2016,1702307,Arapoema,,6777
2016,1702406,Arraias,,10752
2016,1702554,Augustinópolis,,17861
2016,1702703,Aurora do Tocantins,,3709
2016,1702901,Axixá do Tocantins,,9741
2016,1703008,Babaçulândia,,10744
2016,1703057,Bandeirantes do Tocantins,,3460
2016,1703073,Barra do Ouro,,4503
2016,1703107,Barrolândia,,5622
2016,1703206,Bernardo Sayão,,4525
2016,1703305,Bom Jesus do Tocantins,,4590
2016,1703602,Brasilândia do Tocantins,,2188
2016,1703701,Brejinho de Nazaré,,5475
2016,1703800,Buriti do Tocantins,,10988
2016,1703826,Cachoeirinha,,2266
2016,1703842,Campos Lindos,,9604
2016,1703867,Cariri do Tocantins,,4238
2016,1703883,Carmolândia,,2531
2016,1703891,Carrasco Bonito,,4019
2016,1703909,Caseara,,5193
2016,1704105,Centenário,,2835
2016,1704600,Chapada de Areia,,1402
2016,1705102,Chapada da Natividade,,3363
2016,1705508,Colinas do Tocantins,,34416
2016,1705557,Combinado,,4863
2016,1705607,Conceição do Tocantins,,4194
2016,1706001,Couto Magalhães,,5477
2016,1706100,Cristalândia,,7380
2016,1706258,Crixás do Tocantins,,1694
2016,1706506,Darcinópolis,,5912
2016,1707009,Dianópolis,,21457
2016,1707108,Divinópolis do Tocantins,,6823
2016,1707207,Dois Irmãos do Tocantins,,7294
2016,1707306,Dueré,,4725
2016,1707405,Esperantina,,10651
2016,1707553,Fátima,,3882
2016,1707652,Figueirópolis,,5369
2016,1707702,Filadélfia,,8871
2016,1708205,Formoso do Araguaia,,18713
2016,1708254,Fortaleza do Tabocão,,2570
2016,1708304,Goianorte,,5144
2016,1709005,Goiatins,,12894
2016,1709302,Guaraí,,25399
2016,1709500,Gurupi,,84628
2016,1709807,Ipueiras,,1918
2016,1710508,Itacajá,,7434
2016,1710706,Itaguatins,,6007
2016,1710904,Itapiratins,,3752
2016,1711100,Itaporã do Tocantins,,2470
2016,1711506,Jaú do Tocantins,,3791
2016,1711803,Juarina,,2237
2016,1711902,Lagoa da Confusão,,12501
2016,1711951,Lagoa do Tocantins,,4115
2016,1712009,Lajeado,,3059
2016,1712157,Lavandeira,,1845
2016,1712405,Lizarda,,3791
2016,1712454,Luzinópolis,,2992
2016,1712504,Marianópolis do Tocantins,,4976
2016,1712702,Mateiros,,2570
2016,1712801,Maurilândia do Tocantins,,3386
2016,1713205,Miracema do Tocantins,,19340
2016,1713304,Miranorte,,13363
2016,1713601,Monte do Carmo,,7654
2016,1713700,Monte Santo do Tocantins,,2248
2016,1713809,Palmeiras do Tocantins,,6450
2016,1713957,Muricilândia,,3470
2016,1714203,Natividade,,9301
2016,1714302,Nazaré,,4118
2016,1714880,Nova Olinda,,11616
2016,1715002,Nova Rosalândia,,4159
2016,1715101,Novo Acordo,,4213
2016,1715150,Novo Alegre,,2352
2016,1715259,Novo Jardim,,2674
2016,1715507,Oliveira de Fátima,,1104
2016,1715705,Palmeirante,,5757
2016,1715754,Palmeirópolis,,7666
2016,1716109,Paraíso do Tocantins,,49727
2016,1716208,Paranã,,10568
2016,1716307,Pau D&apos;Arco,,4834
2016,1716505,Pedro Afonso,,13097
2016,1716604,Peixe,,11467
2016,1716653,Pequizeiro,,5418
2016,1716703,Colméia,,8465
2016,1717008,Pindorama do Tocantins,,4534
2016,1717206,Piraquê,,3038
2016,1717503,Pium,,7447
2016,1717800,Ponte Alta do Bom Jesus,,4647
2016,1717909,Ponte Alta do Tocantins,,7872
2016,1718006,Porto Alegre do Tocantins,,3071
2016,1718204,Porto Nacional,,52510
2016,1718303,Praia Norte,,8298
2016,1718402,Presidente Kennedy,,3738
2016,1718451,Pugmil,,2621
2016,1718501,Recursolândia,,4182
2016,1718550,Riachinho,,4561
2016,1718659,Rio da Conceição,,2021
2016,1718709,Rio dos Bois,,2787
2016,1718758,Rio Sono,,6500
2016,1718808,Sampaio,,4498
2016,1718840,Sandolândia,,3410
2016,1718865,Santa Fé do Araguaia,,7318
2016,1718881,Santa Maria do Tocantins,,3305
2016,1718899,Santa Rita do Tocantins,,2322
2016,1718907,Santa Rosa do Tocantins,,4814
2016,1719004,Santa Tereza do Tocantins,,2794
2016,1720002,Santa Terezinha do Tocantins,,2548
2016,1720101,São Bento do Tocantins,,5164
2016,1720150,São Félix do Tocantins,,1559
2016,1720200,São Miguel do Tocantins,,11754
2016,1720259,São Salvador do Tocantins,,3071
2016,1720309,São Sebastião do Tocantins,,4702
2016,1720499,São Valério,,4161
2016,1720655,Silvanópolis,,5372
2016,1720804,Sítio Novo do Tocantins,,9217
2016,1720853,Sucupira,,1921
2016,1720903,Taguatinga,,16386
2016,1720937,Taipas do Tocantins,,2112
2016,1720978,Talismã,,2757
2016,1721000,Palmas,,279856
2016,1721109,Tocantínia,,7387
2016,1721208,Tocantinópolis,,23130
2016,1721257,Tupirama,,1813
2016,1721307,Tupiratins,,2518
2016,1722081,Wanderlândia,,11622
2016,1722107,Xambioá,,11695
2016,2100055,Açailândia,,110543
2016,2100105,Afonso Cunha,,6421
2016,2100154,Água Doce do Maranhão,,12360
2016,2100204,Alcântara,,21667
2016,2100303,Aldeias Altas,,26115
2016,2100402,Altamira do Maranhão,,10210
2016,2100436,Alto Alegre do Maranhão,,26619
2016,2100477,Alto Alegre do Pindaré,,31303
2016,2100501,Alto Parnaíba,,10979
2016,2100550,Amapá do Maranhão,,6844
2016,2100600,Amarante do Maranhão,,40756
2016,2100709,Anajatuba,,27125
2016,2100808,Anapurus,,15499
2016,2100832,Apicum-Açu,,18169
2016,2100873,Araguanã,,15182
2016,2100907,Araioses,,45680
2016,2100956,Arame,,32083
2016,2101004,Arari,,29297
2016,2101103,Axixá,,11915
2016,2101202,Bacabal,,103020
2016,2101251,Bacabeira,,16812
2016,2101301,Bacuri,,17388
2016,2101350,Bacurituba,,5544
2016,2101400,Balsas,,93511
2016,2101509,Barão de Grajaú,,18496
2016,2101608,Barra do Corda,,86662
2016,2101707,Barreirinhas,,61621
2016,2101731,Belágua,,7350
2016,2101772,Bela Vista do Maranhão,,11020
2016,2101806,Benedito Leite,,5524
2016,2101905,Bequimão,,20867
2016,2101939,Bernardo do Mearim,,5938
2016,2101970,Boa Vista do Gurupi,,9164
2016,2102002,Bom Jardim,,40898
2016,2102036,Bom Jesus das Selvas,,33615
2016,2102077,Bom Lugar,,16041
2016,2102101,Brejo,,35799
2016,2102150,Brejo de Areia,,10444
2016,2102200,Buriti,,28170
2016,2102309,Buriti Bravo,,23437
2016,2102325,Buriticupu,,71227
2016,2102358,Buritirana,,15142
2016,2102374,Cachoeira Grande,,8878
2016,2102408,Cajapió,,10975
2016,2102507,Cajari,,19030
2016,2102556,Campestre do Maranhão,,14127
2016,2102606,Cândido Mendes,,19827
2016,2102705,Cantanhede,,21617
2016,2102754,Capinzal do Norte,,10716
2016,2102804,Carolina,,23833
2016,2102903,Carutapera,,23404
2016,2103000,Caxias,,161926
2016,2103109,Cedral,,10473
2016,2103125,Central do Maranhão,,8534
2016,2103158,Centro do Guilherme,,13295
2016,2103174,Centro Novo do Maranhão,,21300
2016,2103208,Chapadinha,,78348
2016,2103257,Cidelândia,,14446
2016,2103307,Codó,,120548
2016,2103406,Coelho Neto,,48546
2016,2103505,Colinas,,40427
2016,2103554,Conceição do Lago-Açu,,15995
2016,2103604,Coroatá,,64123
2016,2103703,Cururupu,,30805
2016,2103752,Davinópolis,,12656
2016,2103802,Dom Pedro,,22897
2016,2103901,Duque Bacelar,,11148
2016,2104008,Esperantinópolis,,16833
